PC1,PC2,PC3,PC4,PC5
-2.6959196528770124,-3.5279781218657167,4.034359534491335,-0.4375371322285416,-0.10370810865123507
-6.812449929533396,-0.7439258778851915,7.317839876046466,-1.6242236680987272,-0.1655605145981061
-7.400155978155747,-2.0354898704372695,5.645009367794143,-0.7663429553527519,-0.37262533791983543
-5.540532397231466,-0.845971616623268,7.373209335200278,0.09785702779248691,0.08473772844880206
-6.928298214774376,0.20340715864676653,1.0350067007288248,-0.5208018191062925,-0.8350743001111869
7.446009326107883,1.0658958688312048,1.7745384755108284,-0.7849594392387289,-1.6463153220138216
-6.025095222806862,3.6047010523584793,1.8004901793870078,2.846639000457062,3.9578378393337714
-3.641068954000753,1.1722160790502343,0.608793898641525,1.9001702591694938,1.5852633418745739
7.673427411029678,2.238481740034429,1.6906492728727176,-1.8289743713951747,-2.806114923019994
4.448795404561214,-4.393471501606135,-2.2053903061390594,0.8224366513659152,4.617035159864291
-1.4282576040653596,0.6483572055904723,2.264624036507917,-0.7297396660845329,-1.4128092985356224
0.6293793882354248,0.005119589783368127,-0.033774723272377766,1.1345242660330515,0.6230689173477257
3.9385262923961313,-2.708777003409502,1.6870689454046048,-0.6098804040088699,0.7332075000699138
-3.209921841304234,-5.8156354884631,-0.43698177278397626,-2.0505059980205123,-0.2354362822209116
5.5776969409535955,0.6823267976313844,-0.12594799759319938,-1.452242583400591,-0.3360210870018832
3.627356824138489,-2.098064772763117,-0.901751266824172,-2.410446475643467,-0.9510550814398335
9.415572064503499,-0.125167119301955,-0.32764644224822886,2.0966592960376347,3.546932346711901
-2.5845224796891832,-3.8258816607775983,1.8436571169025426,14.135382264014082,-6.391564077532879
9.184779195135361,0.1787198030259477,0.4471551018073835,0.24643620957012513,-0.08648059022316819
-3.2081582743236825,-1.9016659710898127,4.892054152165019,-0.2880017467253693,-0.5389625427227226
10.42860650867062,2.308545738868905,0.07977585896610608,2.0892915541995634,3.711805960111008
8.34368111684206,2.598842514357609,1.128795573723704,1.220811445031424,0.7181046662257666
5.971740072260903,3.3620367166529364,1.0974385527574673,1.3932697227530664,0.3063664488440884
8.182749117170955,-5.214469314812932,-1.2102515546664085,2.0174692025471477,4.7394371996616504
-0.5040264187091666,-6.748546652475899,-5.468708207171565,-1.327222904074916,1.4690897594143397
-1.986166221997044,-4.825498403183073,-4.387981993052395,0.13382325809344917,1.0491803803858841
-5.086194325534873,-8.047483102486607,-3.924603106637468,-1.0349058918821332,-1.6111446955287108
7.658476636457345,-2.922131477598033,-0.5874849890300451,-1.8973637097087084,-0.6973549215434575
4.867968181125637,3.9209840239764917,1.584225633636649,-2.3526524229425467,-3.172670677728404
3.6798029754866266,-5.218740445981305,1.0872251678469829,-1.4668651049127641,-1.2811816154997282
-2.728575534919296,2.120520198575051,-4.367969574920452,-0.4200978071788278,-1.1056375028560268
-7.180386559528025,-0.958574462956457,-4.314715462142462,10.611435878327132,-8.12505657154446
8.678039375209202,4.345481246989886,-0.1927023773360281,2.944837816997531,4.072486690049872
-2.08219395266258,2.044540194407534,0.20204583304920473,-0.7238718183635037,1.8530025574264348
10.334573990000333,-1.0045657887869046,-0.9295675412035576,14.41180091768212,-8.725328866769757
-8.355556254864094,2.9285667359460024,1.1820785885013998,-1.448309805828248,0.36950654246465614
9.174128037850487,4.172717878456384,2.8158996995447065,0.5026830858793614,-0.08655655222704568
11.719414094042039,1.234319508946947,-0.3756064527509068,0.37376163463164497,1.3882160437206668
4.834613172830915,4.099920177534949,-2.1980108127806113,1.010675340614527,3.161080365023882
-1.2522244445062682,1.2404626485246864,1.5307845140520484,-1.739461503761128,1.3516854681346526
7.660025453311919,2.6083797742514996,2.29382696057098,0.39782799560837745,0.3627038057970086
7.8571123934041625,3.0216725793030084,4.056495668347773,1.6987780646040904,0.12522075559517049
3.670848320924278,0.4265741986341228,1.2867524670925967,-0.26959826955542243,-0.6184558980523779
4.947831782817245,7.20499358587391,-1.1022175609699065,0.9465077580530078,0.4913042474546815
-8.18221303422343,2.7408044525251483,-2.826027881063964,0.6887502254624982,-0.00011102499987009435
7.176338660462242,3.4478318405456223,2.314353582920812,2.1471743623424366,3.205447616099959
