PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,target,CodeRef
-7.738721459100072,3.302508301618396,-4.411436816187643,-0.534425116891677,0.6492448088977305,4.625549881776505,-3.9100018602452127,-0.7189752220977611,-1.5789586963334656,-0.0648914407302753,3.5309129136430792,4.530314557895223,-0.39323409824461847,0.7031785711833737,-0.11449773534286481,1,XDL101
-3.9890847035641808,-9.144083727949557,-0.3840952412692355,9.94872276730138,-7.323162926917236,-1.0124163347264588,-1.8952181836988968,2.1311495574677437,-0.4103053517600838,-2.607605531601187,1.7572827367027857,-1.4920118844145807,-1.626408423791762,0.3950550693197766,-0.43823742154456385,0,DL128
-2.6334298656543265,-1.9763950540056856,4.2422934386834354,-0.4574707880129422,-0.8136262024749047,-0.3121186079014522,-1.3914244573378882,1.3788630532167148,-0.017664345279902714,4.164854994834743,-0.25192547003699745,0.7396513866400125,0.8153536107295026,-1.3608800546375714,-0.6217438792643857,1,XDL059
-7.243433128487123,1.8106624972164658,1.9185676492268555,-0.48426801744351866,0.7551387792527101,3.067802728641243,-1.2158395851652428,-0.5459447742926433,-0.32488650626977683,0.8905368117609499,1.1493478645479822,-2.217987027307109,-1.46039819187511,0.36179681972777017,-1.5597234463034766,1,XDL169
-0.07106901035239871,7.145886097876321,-2.358271061028184,0.14894535448659893,0.22431962148301382,0.05056069982286366,1.2085265746018834,3.0172211589255773,0.6840894837048825,-0.4990133639492429,1.5679922417283263,-0.32747173027791754,-0.49477516826672924,-3.54086709485708,-0.12189126394560468,1,XDL091
-8.560314302879084,1.789613243113708,4.541168872427104,-0.7792959542445417,0.480597444986806,0.31355087815250715,-0.857477822715962,0.15813291819259906,-2.2519296140521123,0.03260988945917306,1.9162069037554126,0.16121991947073422,1.3071611643158032,-0.8058598548553381,-0.3569139531529673,0,DL058
-7.020732975853219,1.3127874172274292,4.105033442240577,-0.13324541555706418,0.8585816232046947,0.2920649467471984,2.505354049439755,-0.39876925947584674,-1.9665201982114,1.1407984097113415,3.6512431386039603,-2.051828186848731,0.7029954743338905,-1.0789889340936598,-1.402723232270369,0,DL004
-3.725903237245399,-1.7429358066275107,0.3956230965093175,1.511194254340749,6.781888133147073,-3.6979522683478208,-1.4040765283417678,0.6045407439138225,-2.590497470870854,-0.07374038617199485,0.7912977005526599,-0.25477106949600337,0.9546591571779921,-0.5507483523532144,-1.296068360375892,1,XDL114
-8.201338773522567,0.36855287247229196,0.859189876773044,-0.1096873075304438,3.5250685980547387,-1.889835387799016,-2.0247861168984587,1.286367455664644,-5.63294371462862,0.13627269126498864,0.7941901239742898,-1.1553905913993905,-0.1650904613865123,-0.47678515364068436,0.08444748498788192,1,XDL049
-8.409665825753814,-1.1384167892266033,1.621593982530705,-2.202122625046713,1.1348303289206343,-1.2560262016363233,-1.55576319023554,0.2883926977445912,-3.7144500336161315,0.11891309627519657,1.5009846137585718,-1.324418508245477,-0.30016794548308307,0.5376355253245259,0.03172547369388491,1,XDL078
-3.1493928586223734,-6.116580440041993,-0.3364346847427992,0.060139175116643774,3.7930073240687703,3.040384223080996,-0.8733178064047877,-0.045542616324647865,1.061090242318534,0.09358681252453348,-1.0265245990939889,-3.2541040129693424,-2.4819337444949343,-2.0126567513772162,-0.6719861973247141,0,DL103
11.381677232809515,-1.8874846012736894,-1.2808633761943509,-1.3775143744257434,0.8119894531848444,1.2321535241185602,-3.0113260588343973,-0.4697581498829622,0.28061167301828127,-2.173198853213714,-1.5044263873554018,0.23420642500176128,-0.05597144615116491,-0.21903595955926655,-0.701770918334269,0,DL183
7.565011984542647,-0.46843638316129016,-2.7822740465183426,-3.816762855478501,-2.5981815172232103,-0.24581592850065034,-1.2022147369963667,-0.887995641886676,0.994923962557719,-0.3389414395889195,-0.38471971311238173,-1.751813061243012,-0.9764989491114509,1.2711002628184525,0.4390315630773553,1,XDL159
7.5068340214457985,-2.2043162145503694,-0.5300560095146671,-1.2914038947707192,-0.2408366324073533,0.012768780661155507,0.2870637062956793,-2.852791802296795,-1.273592331204397,-0.03620172859971918,0.22430030085335867,-0.8894464128627365,-0.36871075600455644,0.4600997882643432,-0.25035423269344115,1,XDL027
-10.736418374757763,0.3658813557328066,-0.9271596316958598,-0.9133746485652803,-0.6208680698473278,1.1762665361211728,0.25213156258131586,-1.6241573450835465,-2.056982106072356,0.3426264044554996,-1.433710747483753,0.8809906637095388,-0.7546989035273529,-1.0018858123457073,0.22429036692055,0,DL017
-6.23799690852438,0.10553022357191069,-2.5077331778183343,-1.2101113953463305,-1.471346947511184,0.2558569914255604,1.421258588813422,-0.8858483761795491,0.25860983261892084,0.1208353300036049,-1.1499270448229744,0.10184739357183889,0.38727887681567663,-1.182033150781195,1.2362067593855162,0,DL040
3.961059448854798,0.8746944280704806,1.062807440251469,-0.5559192726560814,-1.0637373638516134,0.06027058400810421,0.7533511783065845,0.5561428657802168,0.024995391013166012,-1.9716835123529972,2.633643584064351,0.06621393101142302,-2.316836652119649,2.1545084544853914,0.10600426422615501,1,XDL214
